transaction_id,card_id,bin,mcc,amount,card_present,device_id,ip_country,home_country,rule_name,rule_description,rule_weight
tx_3452,card_678,400100,6051,548.05,False,device_2504,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3453,card_587,510000,5999,285.2,True,device_4303,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3454,card_314,520000,4816,155.15,False,device_1515,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3457,card_160,520000,5999,293.08,True,device_60,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3465,card_753,530000,5968,250.01,False,device_1420,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3467,card_669,370000,5999,39.57,False,device_2504,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3468,card_926,370000,4814,240.52,True,device_4198,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3470,card_491,400000,5411,49.17,True,device_840,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3474,card_592,370000,5999,186.89,True,device_4732,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3476,card_698,370000,5968,284.92,False,device_1717,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3479,card_192,510000,4816,74.87,False,device_3293,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3480,card_766,370000,5732,713.05,False,device_4747,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3483,card_779,400000,4816,37.86,False,device_3936,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3484,card_1125,520000,5999,229.3,True,device_628,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3485,card_1044,530000,6011,88.33,True,device_2137,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3488,card_243,400000,5732,744.69,True,device_1112,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3489,card_711,400100,4816,222.9,False,device_3864,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3500,card_57,400000,7995,574.85,False,device_3038,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3502,card_96,370000,4816,216.63,False,device_2928,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3507,card_93,370000,7995,489.15,False,device_1967,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3508,card_252,520000,5411,73.04,True,device_1232,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3518,card_423,520000,6051,368.07,False,device_4487,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3519,card_297,520000,6051,628.95,False,device_3292,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3522,card_882,370000,7995,374.31,False,device_1207,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3527,card_779,400000,5411,74.54,False,device_3183,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3529,card_637,370000,5732,374.68,False,device_2782,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3531,card_780,530000,6051,177.38,False,device_1364,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3532,card_542,530000,7995,951.11,False,device_4402,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3536,card_99,370000,6011,197.9,True,device_4408,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3540,card_85,400000,4814,71.25,False,device_752,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3542,card_105,520000,6051,895.54,False,device_4971,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3544,card_832,400100,5732,336.51,False,device_3869,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3545,card_562,370000,5732,478.66,True,device_722,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3552,card_675,510000,5999,229.05,False,device_188,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3555,card_1108,400000,5411,98.64,False,device_2916,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3559,card_907,520000,4814,56.99,True,device_3796,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3565,card_1000,370000,4814,92.69,False,device_2107,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3567,card_413,520000,5732,105.86,False,device_1807,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3568,card_259,400100,6011,136.45,True,device_1947,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3570,card_675,510000,7995,222.02,False,device_4555,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3575,card_1109,530000,4814,238.94,True,device_4822,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3579,card_1146,520000,5968,294.57,False,device_1350,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3580,card_1129,510000,5732,60.06,True,device_1718,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3581,card_1023,370000,5999,194.97,False,device_3973,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3582,card_1169,520000,5968,153.56,False,device_2654,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3583,card_1030,520000,6051,105.02,False,device_4707,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3584,card_696,510000,7995,947.21,False,device_1893,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3585,card_785,370000,5411,37.84,False,device_4913,AU,MX,shared_device_many_cards,Device used by many different cards,15
tx_3586,card_1048,510000,6051,644.87,False,device_713,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3588,card_832,400100,4814,215.52,False,device_1836,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3592,card_650,510000,7995,536.0,False,device_309,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3595,card_346,530000,6011,11.23,False,device_679,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3596,card_1030,520000,4814,287.1,False,device_2458,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3597,card_743,400100,5968,214.84,False,device_1983,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3601,card_532,400100,6051,736.27,False,device_4698,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3603,card_135,520000,4814,169.29,False,device_2630,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3606,card_470,510000,6051,504.33,False,device_2188,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3607,card_886,510000,6011,177.0,False,device_3937,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3614,card_626,400000,5968,143.78,False,device_1432,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3616,card_939,400100,5999,110.49,False,device_1024,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3618,card_751,510000,5732,144.23,True,device_2150,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3619,card_813,400000,4814,127.33,True,device_3837,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3620,card_453,400100,5411,105.1,True,device_2215,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3621,card_855,400000,6051,239.77,False,device_4375,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3622,card_199,520000,6011,298.94,False,device_1243,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3627,card_450,510000,7995,307.01,False,device_2062,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3633,card_296,530000,7995,117.18,False,device_3140,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3635,card_657,520000,5968,200.4,False,device_1279,CA,US,shared_device_many_cards,Device used by many different cards,15
tx_3638,card_303,510000,5732,572.19,False,device_4375,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3639,card_785,370000,5968,209.27,False,device_2830,BR,MX,shared_device_many_cards,Device used by many different cards,15
tx_3640,card_673,510000,5732,362.51,False,device_1352,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3641,card_1151,400100,4816,156.29,False,device_1844,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3643,card_847,400000,6011,8.73,False,device_2984,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3657,card_269,510000,5732,94.58,False,device_912,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3659,card_372,520000,5411,14.26,False,device_4695,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3662,card_385,400000,5411,40.95,False,device_1207,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3663,card_613,510000,6051,84.68,False,device_4105,DE,CA,shared_device_many_cards,Device used by many different cards,15
tx_3673,card_274,400100,4814,267.82,False,device_86,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3681,card_237,510000,7995,298.47,False,device_1062,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3685,card_1089,400100,5411,32.68,True,device_2541,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3693,card_127,520000,6011,84.82,False,device_3873,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3694,card_788,530000,5732,461.2,False,device_3427,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3703,card_2,400000,7995,855.15,False,device_4892,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3704,card_626,400000,7995,175.78,False,device_1653,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3707,card_957,400100,7995,447.22,False,device_3268,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3711,card_1019,510000,6051,963.27,False,device_2011,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3716,card_510,510000,4816,248.18,False,device_616,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3718,card_395,530000,5968,215.06,False,device_4297,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3719,card_638,400100,5999,240.19,True,device_2538,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3729,card_343,520000,4816,228.24,False,device_2799,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3730,card_1106,400000,5732,347.71,False,device_4159,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3739,card_555,520000,7995,299.43,False,device_1024,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3741,card_1037,370000,5999,122.39,True,device_2538,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3746,card_390,520000,5732,476.13,True,device_2519,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3748,card_1028,370000,5732,581.69,True,device_3431,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3752,card_529,400100,4814,263.41,False,device_435,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3758,card_1167,520000,5999,213.5,True,device_4414,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3762,card_913,400000,5732,62.75,True,device_1174,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3768,card_549,520000,5411,30.5,False,device_4813,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3769,card_468,520000,7995,345.08,False,device_1430,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3771,card_830,520000,5732,619.53,True,device_2037,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3776,card_177,510000,5732,485.75,True,device_2657,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3780,card_1051,510000,6011,183.46,False,device_2829,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3782,card_1058,520000,5999,166.27,True,device_2573,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3788,card_865,520000,5968,51.33,False,device_3649,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3789,card_914,400100,4816,208.46,False,device_3461,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3796,card_734,400100,7995,377.58,False,device_4293,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3802,card_664,400100,5968,199.64,False,device_3939,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3805,card_335,510000,5999,96.58,False,device_733,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3806,card_83,370000,5732,217.32,True,device_1104,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3808,card_417,520000,5732,368.94,True,device_815,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3809,card_120,400000,6051,631.26,False,device_883,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3812,card_647,400000,7995,237.18,False,device_299,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3814,card_788,530000,5999,202.51,True,device_109,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3818,card_1161,400100,7995,805.66,False,device_3175,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3819,card_620,370000,6011,254.09,True,device_1272,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3821,card_1130,400000,6051,501.13,False,device_3835,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3823,card_435,400000,5999,174.13,False,device_4153,US,MX,shared_device_many_cards,Device used by many different cards,15
tx_3825,card_64,400100,4814,167.16,False,device_2257,FR,AU,shared_device_many_cards,Device used by many different cards,15
tx_3826,card_579,530000,6051,407.79,False,device_680,DE,GB,shared_device_many_cards,Device used by many different cards,15
tx_3827,card_788,530000,4814,204.87,True,device_1312,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3830,card_1017,400100,5732,781.71,False,device_3119,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3831,card_482,400000,6051,308.75,False,device_3349,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3836,card_729,510000,6051,985.78,False,device_704,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3837,card_92,400000,5411,51.29,False,device_2538,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3840,card_272,400000,6051,458.38,False,device_857,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3842,card_321,510000,6011,176.44,False,device_4913,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3843,card_1027,510000,6011,37.16,True,device_3685,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3844,card_776,370000,6011,169.69,True,device_1874,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3850,card_1150,400000,4814,85.49,False,device_3801,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3851,card_177,510000,6051,736.6,False,device_569,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3852,card_302,520000,6011,170.42,True,device_3736,MX,BR,shared_device_many_cards,Device used by many different cards,15
tx_3853,card_410,370000,5999,9.74,False,device_3937,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3856,card_109,520000,5411,95.38,True,device_1395,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3859,card_1191,520000,5999,122.98,False,device_4650,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3860,card_474,530000,6051,459.38,False,device_2951,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3864,card_605,510000,5732,168.84,False,device_2700,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3870,card_221,370000,5411,42.79,True,device_1710,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3871,card_766,370000,6011,137.0,False,device_2955,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3875,card_151,370000,5411,48.18,False,device_454,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3876,card_1006,400000,4814,183.1,False,device_3766,CA,MX,shared_device_many_cards,Device used by many different cards,15
tx_3877,card_267,520000,7995,609.81,False,device_1893,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3879,card_206,520000,4814,142.64,True,device_603,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3880,card_49,400000,5732,93.74,False,device_2008,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3885,card_765,510000,4814,180.39,True,device_4842,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3887,card_450,510000,6051,813.18,False,device_1147,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3888,card_954,510000,5411,12.67,True,device_1970,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3889,card_167,530000,7995,60.56,False,device_2565,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3891,card_325,510000,5968,291.0,False,device_2533,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3893,card_166,510000,6011,261.63,False,device_2600,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3894,card_848,370000,6051,256.78,False,device_4348,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3898,card_1023,370000,7995,550.13,False,device_2824,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3901,card_476,400100,4814,59.54,True,device_603,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3903,card_1,370000,5732,567.83,False,device_848,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3907,card_1080,370000,4814,254.17,True,device_1881,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3908,card_374,370000,4814,248.54,True,device_3867,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3909,card_925,510000,4814,222.43,False,device_4463,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3911,card_1100,400000,6051,377.98,False,device_1287,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3912,card_1185,520000,4816,99.3,False,device_160,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3913,card_1028,370000,5411,164.11,False,device_4406,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3916,card_848,370000,4816,148.48,False,device_1167,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3919,card_387,510000,4816,87.39,False,device_3493,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3925,card_1161,400100,7995,41.41,False,device_3342,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3928,card_1051,510000,5732,174.2,False,device_2492,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3930,card_468,520000,5732,154.07,False,device_949,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3931,card_876,400100,7995,235.2,False,device_3567,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3933,card_1153,400100,6051,430.9,False,device_2087,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3934,card_156,530000,5732,148.97,True,device_3538,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3936,card_910,370000,6051,426.16,False,device_1484,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3937,card_799,510000,5732,181.19,True,device_4912,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_3939,card_804,400000,4816,138.74,False,device_1170,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_3940,card_809,400100,5968,57.97,False,device_3188,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3942,card_97,370000,6011,272.7,False,device_3105,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3945,card_777,510000,5411,12.65,False,device_4951,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_3946,card_268,370000,6011,104.77,True,device_3228,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3948,card_975,400000,6011,139.41,False,device_4474,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3949,card_213,400100,6011,46.54,True,device_420,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3953,card_29,510000,6051,130.21,False,device_2813,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3961,card_1086,530000,5732,683.74,True,device_4105,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3962,card_391,510000,4814,57.11,False,device_4949,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3963,card_764,400100,5968,54.66,False,device_713,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3964,card_1052,520000,6051,129.21,False,device_1300,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3965,card_227,400100,4816,180.27,False,device_3691,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_3968,card_301,520000,4816,166.02,False,device_2824,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_3971,card_279,530000,4814,33.49,False,device_4514,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3976,card_973,400100,4816,71.98,False,device_3342,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3977,card_49,400000,5732,495.11,False,device_4415,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_3980,card_535,400100,5968,144.99,False,device_3089,US,US,shared_device_many_cards,Device used by many different cards,15
tx_3988,card_1016,510000,5411,84.58,False,device_1420,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_3994,card_803,400100,5968,246.63,False,device_2996,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_4002,card_312,370000,4816,65.87,False,device_3094,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4005,card_604,400100,4814,133.91,True,device_4729,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_4006,card_431,400000,5999,42.65,False,device_1010,CA,MX,shared_device_many_cards,Device used by many different cards,15
tx_4010,card_389,400100,4816,223.2,False,device_1398,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_4016,card_183,370000,4814,294.82,False,device_3880,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4018,card_797,510000,5732,244.48,False,device_3878,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4019,card_1059,520000,6051,606.9,False,device_3460,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_4021,card_538,400000,5968,244.31,False,device_684,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_4023,card_643,520000,4814,107.92,False,device_1883,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4029,card_560,510000,4814,206.41,True,device_4732,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4033,card_805,520000,4814,261.05,True,device_4726,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4037,card_1000,370000,5732,275.61,False,device_527,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_4039,card_362,400100,6051,771.91,False,device_1430,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_4040,card_955,400000,5732,147.03,False,device_661,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_4042,card_27,520000,5411,167.33,False,device_4125,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_4044,card_385,400000,4814,86.06,True,device_947,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4046,card_294,520000,4816,122.3,False,device_525,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_4049,card_215,520000,4816,22.63,False,device_3336,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_4050,card_953,510000,5411,130.25,False,device_1115,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_4052,card_988,400100,4816,30.96,False,device_3103,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4053,card_867,400100,5732,380.06,True,device_1747,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_4055,card_706,510000,4814,191.68,False,device_862,US,US,shared_device_many_cards,Device used by many different cards,15
tx_4057,card_261,510000,5732,198.15,False,device_2448,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4060,card_51,370000,5732,195.94,False,device_4427,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4061,card_581,400100,5999,297.77,True,device_4309,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_4067,card_142,370000,5732,785.42,False,device_1226,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_4068,card_378,400000,7995,369.67,False,device_60,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_4071,card_497,510000,5732,487.31,True,device_4348,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_4072,card_887,400000,6011,88.18,False,device_1808,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4076,card_582,510000,5411,34.07,False,device_4403,MX,AU,shared_device_many_cards,Device used by many different cards,15
tx_4077,card_197,400000,5968,244.38,False,device_3771,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_4086,card_752,370000,6051,95.72,False,device_2916,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_4092,card_895,400000,4814,137.5,False,device_1967,US,US,shared_device_many_cards,Device used by many different cards,15
tx_4095,card_1186,510000,6051,428.97,False,device_4339,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4096,card_198,520000,7995,865.14,False,device_789,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_4098,card_859,510000,4816,156.5,False,device_1676,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_4100,card_387,510000,6011,126.37,True,device_1983,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_4102,card_559,400100,5968,200.99,False,device_2373,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4106,card_797,510000,6051,851.3,False,device_2662,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4107,card_400,400000,4814,232.57,False,device_2147,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_4109,card_834,530000,5999,299.99,False,device_715,US,US,shared_device_many_cards,Device used by many different cards,15
tx_4111,card_726,370000,4816,181.93,False,device_685,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4112,card_1052,520000,5732,217.26,False,device_4592,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4114,card_77,520000,5968,103.26,False,device_1263,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4119,card_631,520000,5732,140.65,False,device_188,MX,BR,shared_device_many_cards,Device used by many different cards,15
tx_4124,card_1032,400100,4816,174.12,False,device_630,CA,CA,shared_device_many_cards,Device used by many different cards,15
tx_4133,card_997,530000,4816,198.59,False,device_4914,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_4134,card_361,510000,5732,185.8,False,device_4438,US,US,shared_device_many_cards,Device used by many different cards,15
tx_4137,card_923,510000,4816,65.87,False,device_3510,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_4143,card_273,400100,4814,297.16,True,device_4206,US,US,shared_device_many_cards,Device used by many different cards,15
tx_4145,card_101,400100,5999,228.39,False,device_561,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_4149,card_38,400000,7995,968.54,False,device_4095,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_4152,card_168,400100,6011,174.76,False,device_1128,CA,GB,shared_device_many_cards,Device used by many different cards,15
tx_4153,card_506,510000,4814,91.48,False,device_2188,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4154,card_981,400100,4814,149.21,True,device_1899,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4158,card_947,520000,5968,62.44,False,device_128,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_4160,card_901,530000,4816,246.37,False,device_2912,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_4161,card_1020,520000,4814,227.12,True,device_3900,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4164,card_624,520000,6051,631.33,False,device_2565,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_4165,card_679,510000,5968,144.87,False,device_3462,BR,BR,shared_device_many_cards,Device used by many different cards,15
tx_4168,card_161,400000,4816,298.65,False,device_4639,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_4171,card_465,370000,7995,760.65,False,device_396,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_4172,card_7,400100,5968,153.68,False,device_3870,FR,FR,shared_device_many_cards,Device used by many different cards,15
tx_4174,card_169,520000,4814,25.57,True,device_3995,US,US,shared_device_many_cards,Device used by many different cards,15
tx_4176,card_707,370000,5732,370.84,True,device_845,MX,MX,shared_device_many_cards,Device used by many different cards,15
tx_4178,card_971,400000,4816,199.43,False,device_4478,AU,AU,shared_device_many_cards,Device used by many different cards,15
tx_4179,card_172,510000,5968,246.32,False,device_3956,GB,GB,shared_device_many_cards,Device used by many different cards,15
tx_4180,card_673,510000,6011,195.18,True,device_4592,DE,DE,shared_device_many_cards,Device used by many different cards,15
tx_4181,card_1072,370000,6011,86.09,True,device_1285,MX,MX,shared_device_many_cards,Device used by many different cards,15
