transaction_id,card_id,bin,brand,card_type,home_country,merchant_id,mcc,merchant_country,amount,currency,card_present,timestamp,device_id,ip_country,ip_address,auth_result,is_fraud_pattern,fraud_scenario,chargeback,device_unique_cards,small_cnp_tx_count,risk_score,triggered_rules
tx_5818,card_965,400100,Visa,debit,MX,m_28,5968,AU,43.95,USD,False,2025-11-22 20:06:33.680621,device_1715,MX,101.63.79.83,declined,0,,0,3,0,0,
tx_5819,card_7,400100,Visa,debit,FR,m_99,4816,US,69.06,USD,False,2025-10-15 01:46:00.680621,device_826,FR,51.93.201.157,approved,0,,0,2,0,0,
tx_5820,card_917,520000,Mastercard,debit,FR,m_223,4816,BR,198.29,USD,False,2025-10-22 17:32:02.680621,device_776,FR,51.40.163.131,declined,0,,0,5,0,15,shared_device_many_cards
tx_5821,card_166,510000,Mastercard,credit,BR,m_126,6051,AU,93.01,USD,False,2025-11-02 10:45:17.680621,device_4062,BR,101.111.237.233,declined,0,,0,1,0,0,
tx_5822,card_56,370000,Amex,credit,AU,m_247,5411,GB,28.39,USD,True,2025-10-13 14:37:01.680621,device_3031,AU,101.227.12.189,approved,0,,0,2,0,0,
tx_5823,card_1197,520000,Mastercard,debit,AU,m_62,5732,GB,104.37,USD,False,2025-10-09 21:25:11.680621,device_3295,AU,101.197.111.94,approved,0,,0,3,1,0,
tx_5824,card_834,530000,Mastercard,prepaid,US,m_203,4814,AU,228.63,USD,False,2025-10-25 08:43:14.680621,device_2092,US,23.103.66.218,approved,0,,0,6,0,15,shared_device_many_cards
tx_5825,card_666,510000,Mastercard,credit,AU,m_200,4814,US,145.19,USD,True,2025-10-22 19:14:39.680621,device_28,AU,101.253.26.130,declined,0,,0,4,0,0,
tx_5826,card_615,370000,Amex,credit,BR,m_57,5999,MX,164.03,USD,False,2025-10-11 20:19:56.680621,device_3943,BR,101.123.225.255,approved,0,,0,8,0,15,shared_device_many_cards
tx_5827,card_639,400100,Visa,debit,DE,m_207,5968,CA,230.96,USD,False,2025-11-24 23:29:05.680621,device_2694,DE,51.97.222.99,approved,0,,0,3,0,0,
tx_5828,card_338,370000,Amex,credit,MX,m_97,6011,GB,200.12,USD,True,2025-10-18 12:30:58.680621,device_4254,MX,101.141.137.55,approved,0,,0,2,0,0,
tx_5829,card_951,520000,Mastercard,debit,MX,m_155,5732,US,353.86,USD,False,2025-12-03 20:55:13.680621,device_4468,MX,101.185.231.78,approved,0,,0,4,0,0,
tx_5830,card_1083,520000,Mastercard,debit,US,m_203,4814,AU,80.9,USD,False,2025-11-15 18:26:29.680621,device_1203,US,23.9.51.214,approved,0,,0,5,0,15,shared_device_many_cards
tx_5831,card_853,370000,Amex,credit,BR,m_202,5999,DE,34.9,USD,False,2025-11-11 02:54:03.680621,device_858,BR,101.160.84.246,approved,0,,0,2,0,0,
tx_5832,card_890,400100,Visa,debit,CA,m_135,5732,AU,716.45,USD,False,2025-11-20 06:56:25.680621,device_4452,CA,23.50.184.169,declined,0,,0,5,0,50,"high_amount_cnp,shared_device_many_cards,declined_high_amount"
tx_5833,card_276,530000,Mastercard,prepaid,MX,m_108,4816,GB,190.07,USD,False,2025-10-29 16:35:22.680621,device_1582,MX,101.36.228.116,declined,0,,0,4,0,0,
tx_5834,card_374,370000,Amex,credit,BR,m_172,5732,FR,52.76,USD,True,2025-10-28 15:37:02.680621,device_2448,BR,101.168.196.32,approved,0,,0,5,0,15,shared_device_many_cards
tx_5835,card_309,400100,Visa,debit,CA,m_25,5968,BR,290.75,USD,False,2025-12-06 18:54:02.680621,device_3466,CA,23.237.194.184,approved,0,,0,1,0,0,
tx_5836,card_750,510000,Mastercard,credit,CA,m_150,5732,CA,200.32,USD,False,2025-10-21 18:57:11.680621,device_923,CA,23.10.22.87,approved,0,,0,3,0,0,
tx_5837,card_14,400100,Visa,debit,FR,m_37,5732,GB,664.44,USD,False,2025-11-18 03:15:05.680621,device_2521,FR,51.182.237.28,approved,0,,0,4,0,25,high_amount_cnp
tx_5838,card_48,400100,Visa,debit,GB,m_241,4816,AU,277.58,USD,False,2025-10-08 10:33:23.680621,device_2876,GB,51.64.166.116,approved,0,,0,4,0,0,
tx_5839,card_768,370000,Amex,credit,FR,m_114,5732,BR,751.29,USD,False,2025-10-13 03:21:23.680621,device_3456,CA,23.110.253.196,declined,1,high_amount_cnp,0,3,0,55,"high_amount_cnp,geo_mismatch_cnp,declined_high_amount"
tx_5840,card_643,520000,Mastercard,debit,MX,m_58,4814,DE,161.02,USD,False,2025-10-28 04:02:08.680621,device_1398,MX,101.239.85.254,approved,0,,0,6,0,15,shared_device_many_cards
tx_5841,card_199,520000,Mastercard,debit,DE,m_228,7995,US,405.96,USD,False,2025-11-04 19:37:52.680621,device_3153,DE,51.91.202.243,approved,0,,0,6,0,15,shared_device_many_cards
tx_5842,card_779,400000,Visa,credit,BR,m_234,4816,DE,190.55,USD,False,2025-11-07 18:10:36.680621,device_1593,BR,101.178.83.133,approved,0,,0,4,0,0,
tx_5843,card_632,510000,Mastercard,credit,AU,m_163,6011,AU,281.64,USD,False,2025-10-27 23:52:10.680621,device_4416,AU,101.13.227.166,approved,0,,0,4,0,0,
tx_5844,card_1091,530000,Mastercard,prepaid,AU,m_246,6011,MX,98.76,USD,False,2025-10-26 16:12:03.680621,device_795,AU,101.153.128.137,approved,0,,0,2,1,0,
tx_5845,card_772,510000,Mastercard,credit,BR,m_36,5411,AU,51.27,USD,False,2025-10-19 02:58:32.680621,device_4864,BR,101.192.138.161,approved,0,,0,3,0,0,
tx_5846,card_681,400100,Visa,debit,CA,m_14,5999,GB,169.8,USD,False,2025-12-02 18:01:52.680621,device_3149,CA,23.134.103.142,approved,0,,0,5,0,15,shared_device_many_cards
tx_5847,card_854,510000,Mastercard,credit,MX,m_238,7995,FR,935.65,USD,False,2025-10-08 13:41:15.680621,device_4708,MX,101.72.252.228,approved,0,,0,4,0,25,high_amount_cnp
tx_5848,card_513,520000,Mastercard,debit,BR,m_118,5411,CA,65.87,USD,False,2025-10-15 04:25:09.680621,device_2907,BR,101.117.211.169,approved,0,,0,2,0,0,
tx_5849,card_961,400000,Visa,credit,US,m_231,5968,AU,190.8,USD,False,2025-10-08 11:48:58.680621,device_3643,US,23.56.79.178,approved,0,,0,4,0,0,
tx_5850,card_366,510000,Mastercard,credit,FR,m_154,4814,GB,10.54,USD,True,2025-10-19 11:14:10.680621,device_251,FR,51.45.222.231,approved,0,,0,4,0,0,
tx_5851,card_272,400000,Visa,credit,FR,m_206,5999,BR,7.33,USD,True,2025-10-09 19:02:43.680621,device_3907,FR,51.53.140.142,approved,0,,0,1,0,0,
tx_5852,card_1133,400000,Visa,credit,FR,m_36,5411,AU,161.3,USD,False,2025-11-13 04:43:34.680621,device_3394,FR,51.39.208.206,approved,0,,0,3,0,0,
tx_5853,card_698,370000,Amex,credit,MX,m_103,5968,DE,94.42,USD,False,2025-11-21 12:44:07.680621,device_3084,MX,101.47.170.27,approved,0,,0,4,1,0,
tx_5854,card_306,400100,Visa,debit,AU,m_144,4816,MX,72.21,USD,False,2025-11-03 04:47:37.680621,device_1922,AU,101.0.41.0,approved,0,,0,1,0,0,
tx_5855,card_106,400000,Visa,credit,US,m_46,6011,BR,282.88,USD,False,2025-11-15 00:49:39.680621,device_3048,US,23.193.155.236,approved,0,,0,4,0,0,
tx_5856,card_77,520000,Mastercard,debit,MX,m_17,5732,US,614.46,USD,True,2025-11-15 06:52:55.680621,device_2972,MX,101.98.71.244,approved,0,,0,3,0,0,
tx_5857,card_1006,400000,Visa,credit,MX,m_37,5732,GB,611.45,USD,False,2025-11-06 03:57:53.680621,device_685,BR,101.1.221.166,approved,0,,0,9,0,60,"high_amount_cnp,geo_mismatch_cnp,shared_device_many_cards"
tx_5858,card_491,400000,Visa,credit,GB,m_38,4816,GB,201.1,USD,False,2025-12-06 14:20:59.680621,device_173,GB,51.77.123.124,approved,0,,0,3,1,0,
tx_5859,card_652,520000,Mastercard,debit,US,m_34,5732,DE,520.9,USD,True,2025-11-05 18:53:08.680621,device_3492,US,23.95.60.159,approved,0,,0,5,0,15,shared_device_many_cards
tx_5860,card_761,370000,Amex,credit,MX,m_226,5732,US,689.82,USD,False,2025-10-10 05:29:43.680621,device_3426,MX,101.192.171.112,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_5861,card_475,400100,Visa,debit,AU,m_127,5411,US,29.95,USD,False,2025-11-21 21:26:30.680621,device_1801,AU,101.6.164.104,approved,0,,0,3,0,0,
tx_5862,card_791,510000,Mastercard,credit,GB,m_150,5732,CA,404.21,USD,False,2025-11-05 17:25:33.680621,device_1351,GB,51.0.251.35,approved,0,,0,5,0,15,shared_device_many_cards
tx_5863,card_1160,510000,Mastercard,credit,CA,m_27,4814,AU,186.97,USD,False,2025-11-17 12:35:43.680621,device_1221,CA,23.31.193.57,approved,0,,0,4,0,0,
tx_5864,card_279,530000,Mastercard,prepaid,CA,m_224,5999,DE,268.59,USD,True,2025-10-13 09:47:17.680621,device_3924,CA,23.25.221.203,approved,0,,0,1,0,0,
tx_5865,card_995,520000,Mastercard,debit,AU,m_98,4814,FR,277.0,USD,True,2025-12-05 14:05:57.680621,device_448,AU,101.235.29.169,approved,0,,0,5,0,15,shared_device_many_cards
tx_5866,card_477,400100,Visa,debit,CA,m_52,4816,MX,77.03,USD,False,2025-12-02 21:30:20.680621,device_481,CA,23.61.235.240,approved,0,,0,3,0,0,
tx_5867,card_25,400100,Visa,debit,CA,m_188,5968,CA,114.74,USD,False,2025-11-19 23:19:31.680621,device_4988,CA,23.103.53.145,approved,0,,0,3,0,0,
tx_5868,card_784,530000,Mastercard,prepaid,GB,m_217,4816,US,298.49,USD,False,2025-11-16 23:53:25.680621,device_3631,GB,51.198.24.236,approved,0,,0,2,0,0,
tx_5869,card_1095,370000,Amex,credit,AU,m_105,4814,BR,278.4,USD,True,2025-11-17 18:01:30.680621,device_568,AU,101.76.112.9,approved,0,,0,1,0,0,
tx_5870,card_393,510000,Mastercard,credit,AU,m_21,6011,MX,25.49,USD,False,2025-11-24 12:53:47.680621,device_4433,AU,101.240.231.78,approved,0,,0,3,0,0,
tx_5871,card_763,400100,Visa,debit,US,m_135,5732,AU,62.99,USD,True,2025-10-29 00:04:50.680621,device_3730,US,23.206.200.220,approved,0,,0,3,0,0,
tx_5872,card_412,530000,Mastercard,prepaid,BR,m_250,7995,BR,684.56,USD,False,2025-10-25 03:16:17.680621,device_3662,BR,101.95.119.6,approved,0,,0,3,0,25,high_amount_cnp
tx_5873,card_436,510000,Mastercard,credit,AU,m_228,7995,US,434.0,USD,False,2025-10-11 10:13:24.680621,device_4669,AU,101.33.166.131,approved,0,,0,4,0,0,
tx_5874,card_1187,510000,Mastercard,credit,BR,m_24,6051,CA,255.32,USD,False,2025-11-24 08:19:37.680621,device_2728,BR,101.181.8.59,approved,0,,0,4,0,0,
tx_5875,card_104,400100,Visa,debit,CA,m_104,7995,CA,47.04,USD,False,2025-10-26 19:53:30.680621,device_1771,CA,23.77.44.33,approved,0,,0,7,1,15,shared_device_many_cards
tx_5876,card_151,370000,Amex,credit,BR,m_71,4814,GB,246.32,USD,False,2025-11-14 00:42:09.680621,device_3655,BR,101.33.141.9,approved,0,,0,4,0,0,
tx_5877,card_982,510000,Mastercard,credit,AU,m_206,5999,BR,116.95,USD,False,2025-11-28 20:52:23.680621,device_1496,AU,101.207.157.60,approved,0,,0,5,0,15,shared_device_many_cards
tx_5878,card_752,370000,Amex,credit,CA,m_138,5411,BR,136.96,USD,False,2025-11-20 14:02:27.680621,device_654,CA,23.166.28.142,approved,0,,0,3,0,0,
tx_5879,card_38,400000,Visa,credit,AU,m_49,5732,CA,278.6,USD,False,2025-10-24 05:36:34.680621,device_1775,AU,101.191.209.120,approved,0,,0,7,0,15,shared_device_many_cards
tx_5880,card_583,400000,Visa,credit,DE,m_168,4816,FR,44.33,USD,False,2025-11-22 12:11:08.680621,device_4413,DE,51.114.60.32,approved,0,,0,5,0,15,shared_device_many_cards
tx_5881,card_319,520000,Mastercard,debit,AU,m_222,4816,AU,217.02,USD,False,2025-11-12 08:26:15.680621,device_871,AU,101.38.123.195,approved,0,,0,6,0,15,shared_device_many_cards
tx_5882,card_773,520000,Mastercard,debit,MX,m_249,5411,FR,33.91,USD,False,2025-10-10 05:30:43.680621,device_216,MX,101.225.24.155,approved,0,,0,7,0,15,shared_device_many_cards
tx_5883,card_191,520000,Mastercard,debit,FR,m_12,5999,CA,163.1,USD,False,2025-11-06 14:15:11.680621,device_2306,FR,51.30.177.33,approved,0,,0,5,0,15,shared_device_many_cards
tx_5884,card_781,400000,Visa,credit,CA,m_120,5732,BR,152.12,USD,True,2025-12-05 16:18:25.680621,device_1825,CA,23.79.253.47,approved,0,,0,3,1,0,
tx_5885,card_651,510000,Mastercard,credit,MX,m_85,6051,CA,531.69,USD,False,2025-10-15 00:10:58.680621,device_1316,MX,101.27.10.218,approved,0,,0,3,0,25,high_amount_cnp
tx_5886,card_682,370000,Amex,credit,BR,m_222,4816,AU,189.96,USD,False,2025-10-12 19:22:17.680621,device_3464,BR,101.37.149.157,approved,0,,0,2,0,0,
tx_5887,card_1110,530000,Mastercard,prepaid,BR,m_24,6051,CA,107.65,USD,False,2025-10-15 19:00:02.680621,device_3514,BR,101.199.49.52,approved,0,,0,2,0,0,
tx_5888,card_142,370000,Amex,credit,DE,m_169,6011,DE,179.92,USD,False,2025-11-22 06:09:24.680621,device_1247,DE,51.142.83.1,approved,0,,0,3,0,0,
tx_5889,card_605,510000,Mastercard,credit,BR,m_21,6011,MX,287.13,USD,False,2025-11-22 11:16:05.680621,device_411,BR,101.15.175.176,approved,0,,0,4,0,0,
tx_5890,card_562,370000,Amex,credit,CA,m_32,5732,MX,287.2,USD,False,2025-11-04 03:39:37.680621,device_96,CA,23.245.248.165,approved,0,,0,3,0,0,
tx_5891,card_483,510000,Mastercard,credit,BR,m_206,5999,BR,141.47,USD,False,2025-10-25 02:30:31.680621,device_2334,BR,101.17.118.30,declined,0,,0,4,0,0,
tx_5892,card_728,400000,Visa,credit,US,m_39,7995,GB,311.96,USD,False,2025-10-27 02:38:30.680621,device_685,US,23.211.47.229,approved,0,,0,9,0,15,shared_device_many_cards
tx_5893,card_67,510000,Mastercard,credit,DE,m_40,5999,BR,15.48,USD,True,2025-12-01 04:02:33.680621,device_4988,DE,51.77.158.155,approved,0,,0,3,0,0,
tx_5894,card_465,370000,Amex,credit,DE,m_121,4816,BR,16.58,USD,False,2025-11-22 10:00:06.680621,device_3436,DE,51.51.138.177,approved,0,,0,3,0,0,
tx_5895,card_231,520000,Mastercard,debit,DE,m_176,4814,BR,254.64,USD,False,2025-10-28 12:35:53.680621,device_1484,DE,51.38.19.42,declined,0,,0,7,0,15,shared_device_many_cards
tx_5896,card_971,400000,Visa,credit,AU,m_19,4816,FR,246.97,USD,False,2025-10-08 22:15:45.680621,device_1117,AU,101.206.118.108,approved,0,,0,3,0,0,
tx_5897,card_1008,520000,Mastercard,debit,US,m_188,5968,CA,93.41,USD,False,2025-11-02 10:14:45.680621,device_1097,US,23.226.248.242,declined,0,,0,6,0,15,shared_device_many_cards
tx_5898,card_972,510000,Mastercard,credit,FR,m_151,5732,AU,569.77,USD,True,2025-11-08 17:44:42.680621,device_4729,FR,51.84.216.88,approved,0,,0,5,0,15,shared_device_many_cards
tx_5899,card_822,510000,Mastercard,credit,AU,m_42,6011,GB,197.16,USD,True,2025-11-11 22:43:32.680621,device_3038,AU,101.142.131.93,approved,0,,0,6,0,15,shared_device_many_cards
tx_5900,card_265,510000,Mastercard,credit,BR,m_169,6011,DE,208.89,USD,True,2025-11-27 16:37:34.680621,device_35,BR,101.160.173.244,approved,0,,0,4,0,0,
tx_5901,card_602,520000,Mastercard,debit,MX,m_203,4814,AU,47.39,USD,False,2025-11-03 19:07:01.680621,device_817,MX,101.189.52.107,approved,0,,0,5,0,15,shared_device_many_cards
tx_5902,card_763,400100,Visa,debit,US,m_185,7995,BR,591.69,USD,False,2025-11-29 22:24:15.680621,device_2970,US,23.127.80.104,declined,0,,0,3,0,35,"high_amount_cnp,declined_high_amount"
tx_5903,card_640,400100,Visa,debit,GB,m_47,5411,FR,54.67,USD,False,2025-10-09 07:21:20.680621,device_4131,GB,51.253.124.60,approved,0,,0,8,0,15,shared_device_many_cards
tx_5904,card_276,530000,Mastercard,prepaid,MX,m_75,4814,FR,204.47,USD,False,2025-10-24 03:39:47.680621,device_2620,MX,101.112.75.142,approved,0,,0,4,0,0,
tx_5905,card_1011,400000,Visa,credit,FR,m_189,5968,CA,294.97,USD,False,2025-10-30 17:51:48.680621,device_2058,FR,51.49.104.178,approved,0,,0,8,0,15,shared_device_many_cards
tx_5906,card_1034,530000,Mastercard,prepaid,US,m_139,5968,FR,11.17,USD,False,2025-11-23 19:20:22.680621,device_4720,US,23.223.84.3,approved,0,,0,1,0,0,
tx_5907,card_956,530000,Mastercard,prepaid,US,m_141,5732,US,299.8,USD,False,2025-10-29 13:48:58.680621,device_3063,US,23.215.132.166,approved,0,,0,5,0,15,shared_device_many_cards
tx_5908,card_795,400000,Visa,credit,FR,m_237,6051,FR,347.52,USD,False,2025-11-08 14:42:28.680621,device_4287,FR,51.156.87.149,approved,0,,0,4,0,0,
tx_5909,card_416,400000,Visa,credit,DE,m_137,5999,GB,65.27,USD,True,2025-11-29 11:39:21.680621,device_1305,DE,51.95.187.177,approved,0,,0,2,0,0,
tx_5910,card_1056,370000,Amex,credit,GB,m_226,5732,US,206.86,USD,False,2025-10-25 09:38:22.680621,device_4724,GB,51.231.11.219,approved,0,,0,6,0,15,shared_device_many_cards
tx_5911,card_332,510000,Mastercard,credit,GB,m_93,5968,AU,184.42,USD,False,2025-10-23 05:16:25.680621,device_2959,GB,51.237.111.194,approved,0,,0,4,0,0,
tx_5912,card_1038,400100,Visa,debit,US,m_68,7995,GB,932.9,USD,False,2025-10-09 20:16:33.680621,device_4290,US,23.69.214.73,declined,1,high_amount_cnp,0,3,1,35,"high_amount_cnp,declined_high_amount"
tx_5913,card_281,400000,Visa,credit,US,m_164,4814,FR,297.3,USD,False,2025-10-15 23:36:07.680621,device_3349,US,23.191.10.32,declined,0,,0,6,0,15,shared_device_many_cards
tx_5914,card_631,520000,Mastercard,debit,BR,m_18,5732,DE,620.01,USD,True,2025-10-27 04:12:14.680621,device_1112,AU,101.12.110.153,approved,0,,0,7,0,15,shared_device_many_cards
tx_5915,card_142,370000,Amex,credit,DE,m_212,4814,AU,141.07,USD,False,2025-11-04 16:23:59.680621,device_3636,DE,51.172.194.215,approved,0,,0,4,0,0,
tx_5916,card_1197,520000,Mastercard,debit,AU,m_160,5732,CA,287.1,USD,True,2025-11-24 06:59:28.680621,device_736,AU,101.225.241.4,approved,0,,0,6,1,15,shared_device_many_cards
tx_5917,card_841,400100,Visa,debit,DE,m_127,5411,US,87.88,USD,False,2025-11-09 06:19:19.680621,device_2034,DE,51.38.90.76,approved,0,,0,5,0,15,shared_device_many_cards
tx_5918,card_735,370000,Amex,credit,MX,m_16,5999,BR,117.51,USD,False,2025-10-29 14:32:44.680621,device_3198,MX,101.169.231.186,approved,0,,0,4,0,0,
tx_5919,card_811,520000,Mastercard,debit,GB,m_109,5999,FR,123.16,USD,False,2025-11-24 05:03:01.680621,device_3187,GB,51.147.170.58,approved,0,,0,3,0,0,
tx_5920,card_727,520000,Mastercard,debit,US,m_73,5411,AU,38.5,USD,True,2025-11-08 18:29:11.680621,device_3142,US,23.86.78.6,approved,0,,0,4,0,0,
tx_5921,card_884,400000,Visa,credit,BR,m_96,4816,AU,86.23,USD,False,2025-11-29 13:03:00.680621,device_1684,BR,101.208.131.137,approved,0,,0,6,1,15,shared_device_many_cards
tx_5922,card_16,400000,Visa,credit,BR,m_186,6011,BR,251.57,USD,False,2025-10-20 17:21:02.680621,device_4818,BR,101.197.62.107,approved,0,,0,5,1,15,shared_device_many_cards
tx_5923,card_679,510000,Mastercard,credit,BR,m_8,5732,MX,437.57,USD,False,2025-11-20 09:49:04.680621,device_616,BR,101.192.22.221,approved,0,,0,6,0,15,shared_device_many_cards
tx_5924,card_1148,530000,Mastercard,prepaid,BR,m_154,4814,GB,255.44,USD,False,2025-10-27 14:34:38.680621,device_4958,BR,101.174.38.18,approved,0,,0,3,0,0,
tx_5925,card_638,400100,Visa,debit,CA,m_61,4816,DE,263.27,USD,False,2025-11-14 06:28:26.680621,device_4336,CA,23.77.72.36,approved,0,,0,3,0,0,
tx_5926,card_1183,400000,Visa,credit,GB,m_66,6011,BR,196.8,USD,True,2025-12-03 11:34:02.680621,device_4230,GB,51.193.7.156,declined,0,,0,6,0,15,shared_device_many_cards
tx_5927,card_1057,520000,Mastercard,debit,US,m_159,6051,FR,336.6,USD,False,2025-10-25 23:15:03.680621,device_3972,US,23.253.54.29,approved,0,,0,1,0,0,
tx_5928,card_388,370000,Amex,credit,CA,m_244,5968,CA,204.54,USD,False,2025-10-31 18:53:13.680621,device_3454,CA,23.6.184.192,approved,0,,0,2,0,0,
tx_5929,card_1016,510000,Mastercard,credit,BR,m_187,5732,GB,112.61,USD,False,2025-11-17 06:19:11.680621,device_1444,BR,101.17.196.153,approved,0,,0,4,0,0,
tx_5930,card_292,510000,Mastercard,credit,MX,m_248,5968,CA,142.28,USD,False,2025-10-15 01:45:09.680621,device_1149,MX,101.86.0.196,approved,0,,0,4,0,0,
tx_5931,card_675,510000,Mastercard,credit,CA,m_228,7995,US,549.17,USD,False,2025-10-10 23:15:56.680621,device_4304,CA,23.1.235.50,approved,0,,0,4,0,25,high_amount_cnp
tx_5932,card_341,510000,Mastercard,credit,GB,m_4,6051,GB,760.05,USD,False,2025-11-04 08:49:04.680621,device_4882,GB,51.104.204.13,approved,0,,0,3,0,25,high_amount_cnp
tx_5933,card_400,400000,Visa,credit,FR,m_98,4814,FR,92.58,USD,True,2025-11-17 03:35:21.680621,device_4189,FR,51.170.146.133,approved,0,,0,7,0,15,shared_device_many_cards
tx_5934,card_449,510000,Mastercard,credit,AU,m_137,5999,GB,144.96,USD,False,2025-11-03 08:42:12.680621,device_1716,AU,101.249.68.57,approved,0,,0,3,1,0,
tx_5935,card_1040,400100,Visa,debit,FR,m_199,5732,US,328.46,USD,False,2025-10-24 19:51:34.680621,device_3536,FR,51.253.253.213,approved,0,,0,5,0,15,shared_device_many_cards
tx_5936,card_1187,510000,Mastercard,credit,BR,m_180,5411,CA,27.81,USD,True,2025-12-01 05:37:59.680621,device_1833,BR,101.37.38.28,approved,0,,0,5,0,15,shared_device_many_cards
tx_5937,card_757,370000,Amex,credit,MX,m_214,5732,CA,258.64,USD,False,2025-10-30 13:41:12.680621,device_4199,MX,101.123.23.240,approved,0,,0,6,0,15,shared_device_many_cards
tx_5938,card_253,370000,Amex,credit,BR,m_214,5732,CA,329.04,USD,False,2025-11-24 08:31:31.680621,device_2699,BR,101.192.133.90,declined,0,,0,4,0,0,
tx_5939,card_1064,400000,Visa,credit,DE,m_74,5411,MX,121.18,USD,True,2025-10-19 18:05:33.680621,device_4556,DE,51.16.33.241,approved,0,,0,5,0,15,shared_device_many_cards
tx_5940,card_215,520000,Mastercard,debit,CA,m_35,5411,CA,68.44,USD,True,2025-10-24 02:01:25.680621,device_4902,CA,23.116.53.62,approved,0,,0,3,2,0,
tx_5941,card_814,370000,Amex,credit,AU,m_101,7995,GB,682.87,USD,False,2025-10-23 10:32:43.680621,device_3166,AU,101.225.158.198,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_5942,card_228,370000,Amex,credit,AU,m_102,5999,DE,233.53,USD,True,2025-10-13 12:20:19.680621,device_1075,AU,101.54.68.36,approved,0,,0,5,0,15,shared_device_many_cards
tx_5943,card_375,510000,Mastercard,credit,MX,m_56,5732,AU,255.29,USD,False,2025-10-18 22:58:45.680621,device_3669,MX,101.8.157.90,approved,0,,0,5,1,15,shared_device_many_cards
tx_5944,card_663,530000,Mastercard,prepaid,US,m_137,5999,GB,74.64,USD,False,2025-10-21 14:25:42.680621,device_4047,US,23.47.40.162,approved,0,,0,7,1,15,shared_device_many_cards
tx_5945,card_356,400100,Visa,debit,FR,m_34,5732,DE,301.93,USD,False,2025-10-24 03:28:53.680621,device_199,FR,51.12.133.59,approved,0,,0,2,0,0,
tx_5946,card_907,520000,Mastercard,debit,DE,m_121,4816,BR,223.21,USD,False,2025-11-13 22:49:52.680621,device_2819,DE,51.232.85.202,approved,0,,0,3,0,0,
tx_5947,card_608,530000,Mastercard,prepaid,US,m_20,6051,AU,584.47,USD,False,2025-10-16 15:17:52.680621,device_4533,US,23.176.115.49,approved,0,,0,4,0,25,high_amount_cnp
tx_5948,card_514,510000,Mastercard,credit,US,m_237,6051,FR,58.93,USD,False,2025-10-12 01:59:34.680621,device_153,US,23.35.235.92,declined,0,,0,2,0,0,
tx_5949,card_1054,520000,Mastercard,debit,GB,m_130,4814,MX,37.69,USD,False,2025-10-14 05:03:16.680621,device_1848,GB,51.86.79.99,approved,0,,0,4,0,0,
tx_5950,card_1151,400100,Visa,debit,CA,m_155,5732,US,463.74,USD,False,2025-10-09 16:51:47.680621,device_616,CA,23.229.16.90,approved,0,,0,6,0,15,shared_device_many_cards
tx_5951,card_317,370000,Amex,credit,FR,m_171,6051,BR,43.89,USD,False,2025-10-10 20:34:44.680621,device_4635,FR,51.46.159.2,approved,0,,0,1,0,0,
tx_5952,card_344,400000,Visa,credit,BR,m_199,5732,US,444.03,USD,True,2025-11-03 20:56:42.680621,device_3180,BR,101.42.120.206,approved,0,,0,4,0,0,
tx_5953,card_401,510000,Mastercard,credit,GB,m_37,5732,GB,366.34,USD,True,2025-11-22 03:25:34.680621,device_4058,GB,51.251.80.18,approved,0,,0,7,0,15,shared_device_many_cards
tx_5954,card_162,510000,Mastercard,credit,US,m_59,5732,GB,651.27,USD,False,2025-11-04 08:48:16.680621,device_2986,US,23.3.222.104,approved,0,,0,2,0,25,high_amount_cnp
tx_5955,card_130,400100,Visa,debit,DE,m_91,4816,DE,238.69,USD,False,2025-11-11 00:24:13.680621,device_1874,DE,51.105.185.13,approved,0,,0,6,0,15,shared_device_many_cards
tx_5956,card_325,510000,Mastercard,credit,CA,m_102,5999,DE,97.47,USD,True,2025-11-16 00:13:08.680621,device_1536,CA,23.166.34.18,approved,0,,0,2,0,0,
tx_5957,card_256,530000,Mastercard,prepaid,BR,m_196,6011,CA,286.93,USD,True,2025-12-02 21:31:59.680621,device_2230,BR,101.61.248.125,approved,0,,0,3,0,0,
tx_5958,card_798,400100,Visa,debit,MX,m_223,4816,BR,106.47,USD,False,2025-10-11 09:37:10.680621,device_2976,MX,101.173.51.105,approved,0,,0,5,0,15,shared_device_many_cards
tx_5959,card_532,400100,Visa,debit,DE,m_219,6011,GB,197.82,USD,True,2025-10-20 03:31:14.680621,device_241,DE,51.226.103.28,approved,0,,0,4,1,0,
tx_5960,card_247,510000,Mastercard,credit,BR,m_185,7995,BR,672.52,USD,False,2025-12-03 21:31:54.680621,device_1228,BR,101.0.244.158,approved,0,,0,3,0,25,high_amount_cnp
tx_5961,card_674,370000,Amex,credit,GB,m_186,6011,BR,239.94,USD,True,2025-10-27 12:31:21.680621,device_2769,GB,51.214.212.172,approved,0,,0,4,0,0,
tx_5962,card_552,400000,Visa,credit,GB,m_224,5999,DE,257.61,USD,True,2025-12-01 15:52:38.680621,device_409,GB,51.196.115.185,approved,0,,0,2,0,0,
tx_5963,card_208,400100,Visa,debit,CA,m_130,4814,MX,227.87,USD,False,2025-10-27 10:22:12.680621,device_1813,AU,101.163.9.5,approved,0,,0,5,0,35,"geo_mismatch_cnp,shared_device_many_cards"
