transaction_id,card_id,bin,brand,card_type,home_country,merchant_id,mcc,merchant_country,amount,currency,card_present,timestamp,device_id,ip_country,auth_result,risk_score,risk_bucket,is_fraud_pattern,chargeback
tx_9609,card_657,520000,Mastercard,debit,US,m_45,4816,MX,207.03,USD,False,2025-11-02 22:55:02.680621,device_3865,DE,approved,20,1-20,0,0
tx_9610,card_1186,510000,Mastercard,credit,MX,m_15,5411,BR,30.81,USD,False,2025-10-18 03:22:52.680621,device_1014,MX,approved,0,0,0,0
tx_9611,card_955,400000,Visa,credit,FR,m_87,7995,AU,737.32,USD,False,2025-11-28 16:41:01.680621,device_1702,FR,declined,50,41+,1,0
tx_9612,card_15,510000,Mastercard,credit,CA,m_219,6011,GB,16.96,USD,True,2025-11-20 21:10:09.680621,device_3438,CA,approved,15,1-20,0,0
tx_9613,card_1054,520000,Mastercard,debit,GB,m_107,4814,GB,22.45,USD,False,2025-10-17 15:42:07.680621,device_247,GB,approved,0,0,0,0
tx_9614,card_283,520000,Mastercard,debit,FR,m_35,5411,CA,27.88,USD,True,2025-11-08 14:11:52.680621,device_1158,FR,approved,0,0,0,0
tx_9615,card_788,530000,Mastercard,prepaid,DE,m_166,4816,DE,99.89,USD,False,2025-11-20 02:50:18.680621,device_2322,DE,approved,0,0,0,0
tx_9616,card_212,400100,Visa,debit,FR,m_148,6051,CA,42.97,USD,False,2025-11-11 13:03:10.680621,device_2096,FR,approved,15,1-20,0,0
tx_9617,card_1096,400100,Visa,debit,GB,m_181,5411,DE,18.53,USD,False,2025-11-30 22:46:41.680621,device_435,GB,approved,15,1-20,0,0
tx_9618,card_1082,510000,Mastercard,credit,AU,m_179,6051,CA,989.09,USD,False,2025-11-09 01:36:47.680621,device_4253,AU,approved,25,21-40,0,0
tx_9619,card_842,400100,Visa,debit,DE,m_41,6051,FR,239.9,USD,False,2025-10-23 01:36:50.680621,device_1197,DE,approved,0,0,0,0
tx_9620,card_417,520000,Mastercard,debit,AU,m_103,5968,DE,15.8,USD,False,2025-11-14 07:57:46.680621,device_2262,AU,approved,0,0,0,0
tx_9621,card_807,400100,Visa,debit,DE,m_150,5732,CA,474.78,USD,False,2025-11-11 21:03:35.680621,device_4613,DE,approved,0,0,0,0
tx_9622,card_328,370000,Amex,credit,MX,m_37,5732,GB,159.14,USD,True,2025-12-01 02:03:17.680621,device_4293,MX,approved,15,1-20,0,0
tx_9623,card_105,520000,Mastercard,debit,CA,m_125,7995,GB,505.79,USD,False,2025-11-12 16:54:54.680621,device_3796,CA,approved,40,21-40,0,0
tx_9624,card_267,520000,Mastercard,debit,US,m_225,5732,AU,676.32,USD,False,2025-11-23 05:33:19.680621,device_1357,US,approved,40,21-40,0,0
tx_9625,card_888,370000,Amex,credit,DE,m_86,5732,DE,148.41,USD,True,2025-10-20 12:18:28.680621,device_326,DE,approved,0,0,0,0
tx_9626,card_182,510000,Mastercard,credit,AU,m_4,6051,GB,622.17,USD,False,2025-11-20 20:24:06.680621,device_1093,AU,approved,25,21-40,0,0
tx_9627,card_35,370000,Amex,credit,FR,m_9,6051,BR,625.93,USD,False,2025-10-14 16:31:59.680621,device_1109,FR,approved,25,21-40,0,0
tx_9628,card_395,530000,Mastercard,prepaid,US,m_170,5411,FR,69.02,USD,False,2025-11-27 07:59:57.680621,device_4193,US,approved,15,1-20,0,0
tx_9629,card_879,510000,Mastercard,credit,US,m_12,5999,CA,102.42,USD,False,2025-11-26 17:21:18.680621,device_2629,US,approved,0,0,0,0
tx_9630,card_330,400000,Visa,credit,FR,m_175,5999,AU,28.07,USD,False,2025-11-09 10:01:27.680621,device_4138,FR,approved,0,0,0,0
tx_9631,card_559,400100,Visa,debit,BR,m_223,4816,BR,167.79,USD,False,2025-10-13 02:40:35.680621,device_2878,BR,approved,0,0,0,0
tx_9632,card_111,400000,Visa,credit,GB,m_101,7995,GB,77.66,USD,False,2025-11-19 14:20:57.680621,device_3733,GB,approved,0,0,0,0
tx_9633,card_385,400000,Visa,credit,MX,m_213,4814,DE,219.72,USD,False,2025-11-16 06:21:31.680621,device_3896,MX,approved,0,0,0,0
tx_9634,card_351,520000,Mastercard,debit,DE,m_111,4814,DE,26.25,USD,False,2025-10-19 20:23:23.680621,device_4711,DE,approved,15,1-20,0,0
tx_9635,card_119,370000,Amex,credit,AU,m_90,6011,CA,140.5,USD,False,2025-10-16 12:27:19.680621,device_1527,AU,approved,15,1-20,0,0
tx_9636,card_1000,370000,Amex,credit,FR,m_106,5411,DE,78.57,USD,False,2025-10-27 01:53:36.680621,device_2227,FR,declined,0,0,0,0
tx_9637,card_42,400100,Visa,debit,MX,m_71,4814,GB,18.68,USD,True,2025-11-19 03:52:14.680621,device_1244,MX,approved,15,1-20,0,0
tx_9638,card_1096,400100,Visa,debit,GB,m_161,4814,CA,84.18,USD,True,2025-10-15 01:34:18.680621,device_2222,GB,approved,0,0,0,0
tx_9639,card_417,520000,Mastercard,debit,AU,m_60,5999,CA,292.86,USD,False,2025-11-05 10:19:54.680621,device_2776,AU,approved,0,0,0,0
tx_9640,card_326,370000,Amex,credit,GB,m_190,7995,FR,585.52,USD,False,2025-11-13 18:12:51.680621,device_4223,GB,approved,25,21-40,0,0
tx_9641,card_619,400000,Visa,credit,BR,m_134,4814,DE,77.07,USD,True,2025-11-19 13:30:42.680621,device_4903,BR,approved,0,0,0,0
tx_9642,card_630,400000,Visa,credit,FR,m_48,4816,DE,156.83,USD,False,2025-11-11 10:55:29.680621,device_2908,FR,declined,15,1-20,0,0
tx_9643,card_317,370000,Amex,credit,FR,m_205,5732,US,164.65,USD,False,2025-11-11 01:30:28.680621,device_2635,FR,approved,0,0,0,0
tx_9644,card_1058,520000,Mastercard,debit,GB,m_228,7995,US,239.13,USD,False,2025-10-26 15:21:51.680621,device_417,GB,approved,0,0,0,0
tx_9645,card_440,400000,Visa,credit,FR,m_243,5411,BR,61.66,USD,False,2025-10-12 21:04:01.680621,device_1430,FR,approved,15,1-20,0,0
tx_9646,card_927,370000,Amex,credit,MX,m_208,5968,CA,98.8,USD,False,2025-11-01 05:13:59.680621,device_1092,BR,approved,35,21-40,1,0
tx_9647,card_941,400100,Visa,debit,CA,m_152,5999,DE,37.16,USD,True,2025-10-20 03:33:41.680621,device_4186,CA,approved,0,0,0,0
tx_9648,card_589,400000,Visa,credit,GB,m_214,5732,CA,515.91,USD,True,2025-11-14 07:03:15.680621,device_185,GB,approved,15,1-20,0,0
tx_9649,card_948,370000,Amex,credit,MX,m_110,6011,MX,117.91,USD,True,2025-11-30 05:09:09.680621,device_936,MX,approved,0,0,0,0
tx_9650,card_75,370000,Amex,credit,DE,m_121,4816,BR,19.87,USD,False,2025-11-19 00:42:08.680621,device_326,DE,approved,0,0,0,0
tx_9651,card_638,400100,Visa,debit,CA,m_144,4816,MX,77.22,USD,False,2025-11-28 20:07:03.680621,device_4187,CA,approved,0,0,0,0
tx_9652,card_1127,530000,Mastercard,prepaid,FR,m_82,5411,DE,39.04,USD,False,2025-10-30 12:30:23.680621,device_691,FR,approved,15,1-20,0,0
tx_9653,card_134,400000,Visa,credit,US,m_11,7995,US,533.27,USD,False,2025-11-20 10:55:43.680621,device_1643,US,approved,25,21-40,0,0
tx_9654,card_181,510000,Mastercard,credit,CA,m_163,6011,AU,276.98,USD,False,2025-11-30 04:30:40.680621,device_3188,CA,approved,15,1-20,0,0
tx_9655,card_1140,400000,Visa,credit,CA,m_230,6051,DE,249.46,USD,False,2025-10-15 09:18:20.680621,device_499,CA,approved,0,0,0,0
tx_9656,card_1087,510000,Mastercard,credit,GB,m_154,4814,GB,58.55,USD,False,2025-12-05 08:05:27.680621,device_2106,GB,approved,0,0,0,0
tx_9657,card_956,530000,Mastercard,prepaid,US,m_23,5999,US,227.01,USD,False,2025-11-08 00:23:00.680621,device_4198,US,approved,15,1-20,0,0
tx_9658,card_316,400100,Visa,debit,BR,m_218,6051,AU,69.4,USD,False,2025-11-16 16:41:10.680621,device_1188,BR,approved,0,0,0,0
tx_9659,card_560,510000,Mastercard,credit,MX,m_154,4814,GB,84.15,USD,False,2025-10-19 12:06:23.680621,device_4275,MX,approved,0,0,0,0
tx_9660,card_905,510000,Mastercard,credit,AU,m_39,7995,GB,24.22,USD,False,2025-10-31 00:26:22.680621,device_1941,CA,approved,20,1-20,0,0
tx_9661,card_1120,370000,Amex,credit,US,m_222,4816,AU,155.76,USD,False,2025-11-25 09:06:40.680621,device_1472,US,approved,0,0,0,0
tx_9662,card_227,400100,Visa,debit,MX,m_187,5732,GB,538.9,USD,True,2025-11-06 17:45:28.680621,device_4025,MX,approved,0,0,0,0
tx_9663,card_677,510000,Mastercard,credit,BR,m_143,5732,GB,147.05,USD,False,2025-10-26 22:41:35.680621,device_430,BR,approved,15,1-20,0,0
tx_9664,card_799,510000,Mastercard,credit,AU,m_177,6011,AU,18.3,USD,False,2025-10-11 07:27:10.680621,device_66,AU,approved,0,0,0,0
tx_9665,card_898,400100,Visa,debit,GB,m_182,4816,US,167.14,USD,False,2025-11-23 09:08:50.680621,device_280,GB,approved,0,0,0,0
tx_9666,card_242,520000,Mastercard,debit,AU,m_90,6011,CA,16.61,USD,False,2025-10-08 03:59:39.680621,device_1686,AU,approved,15,1-20,0,0
tx_9667,card_503,370000,Amex,credit,BR,m_217,4816,US,52.15,USD,False,2025-11-16 17:01:01.680621,device_2132,BR,approved,0,0,0,0
tx_9668,card_100,400000,Visa,credit,FR,m_114,5732,BR,733.29,USD,True,2025-11-11 05:14:26.680621,device_4002,FR,approved,0,0,0,0
tx_9669,card_621,520000,Mastercard,debit,US,m_231,5968,AU,257.1,USD,False,2025-10-26 09:22:17.680621,device_962,US,approved,0,0,0,0
tx_9670,card_781,400000,Visa,credit,CA,m_224,5999,DE,9.77,USD,False,2025-12-06 09:17:26.680621,device_4921,CA,approved,15,1-20,0,0
tx_9671,card_1200,370000,Amex,credit,US,m_40,5999,BR,55.56,USD,False,2025-10-15 16:54:41.680621,device_716,US,approved,0,0,0,0
tx_9672,card_409,520000,Mastercard,debit,CA,m_146,5999,CA,8.92,USD,True,2025-10-12 19:08:13.680621,device_4169,CA,approved,0,0,0,0
tx_9673,card_941,400100,Visa,debit,CA,m_170,5411,FR,8.41,USD,False,2025-11-17 00:44:37.680621,device_591,CA,approved,0,0,0,0
tx_9674,card_121,370000,Amex,credit,GB,m_69,7995,GB,318.46,USD,False,2025-11-26 17:47:58.680621,device_4829,GB,approved,0,0,0,0
tx_9675,card_381,400100,Visa,debit,MX,m_97,6011,GB,174.01,USD,False,2025-11-01 20:46:14.680621,device_1127,MX,approved,0,0,0,0
tx_9676,card_755,510000,Mastercard,credit,AU,m_150,5732,CA,796.04,USD,False,2025-11-27 03:20:24.680621,device_900,FR,declined,70,41+,1,1
tx_9677,card_545,520000,Mastercard,debit,US,m_96,4816,AU,129.81,USD,False,2025-11-12 04:56:52.680621,device_3538,US,approved,15,1-20,0,0
tx_9678,card_779,400000,Visa,credit,BR,m_164,4814,FR,56.5,USD,True,2025-11-01 15:55:01.680621,device_989,BR,approved,0,0,0,0
tx_9679,card_228,370000,Amex,credit,AU,m_164,4814,FR,172.98,USD,True,2025-10-26 03:14:57.680621,device_676,AU,approved,15,1-20,0,0
tx_9680,card_812,370000,Amex,credit,MX,m_110,6011,MX,5.54,USD,False,2025-10-14 16:18:19.680621,device_383,MX,approved,15,1-20,0,0
tx_9681,card_764,400100,Visa,debit,US,m_128,5732,MX,543.52,USD,True,2025-11-25 19:51:10.680621,device_1526,US,approved,15,1-20,0,0
tx_9682,card_1063,400000,Visa,credit,FR,m_240,6011,US,122.31,USD,False,2025-11-01 13:43:59.680621,device_2944,FR,approved,0,0,0,0
tx_9683,card_903,370000,Amex,credit,DE,m_216,5411,US,135.14,USD,True,2025-11-22 01:48:12.680621,device_21,DE,approved,0,0,0,0
tx_9684,card_893,400100,Visa,debit,FR,m_219,6011,GB,136.94,USD,False,2025-10-25 17:25:32.680621,device_1827,FR,approved,15,1-20,0,0
tx_9685,card_320,520000,Mastercard,debit,AU,m_25,5968,BR,205.91,USD,False,2025-11-19 14:55:31.680621,device_201,DE,approved,20,1-20,0,0
tx_9686,card_633,400100,Visa,debit,AU,m_65,6011,GB,240.75,USD,True,2025-10-14 09:31:36.680621,device_4066,AU,approved,15,1-20,0,0
tx_9687,card_46,370000,Amex,credit,DE,m_169,6011,DE,136.11,USD,False,2025-10-19 16:17:07.680621,device_3059,DE,approved,0,0,0,0
tx_9688,card_616,400100,Visa,debit,GB,m_95,5732,FR,197.96,USD,False,2025-11-01 04:46:29.680621,device_12,GB,approved,0,0,0,0
tx_9689,card_764,400100,Visa,debit,US,m_88,7995,US,474.47,USD,False,2025-10-09 05:30:23.680621,device_837,US,approved,0,0,0,0
tx_9690,card_805,520000,Mastercard,debit,BR,m_37,5732,GB,71.77,USD,True,2025-10-25 13:29:31.680621,device_537,BR,approved,0,0,0,0
tx_9691,card_22,400000,Visa,credit,US,m_196,6011,CA,112.43,USD,False,2025-10-08 09:27:23.680621,device_3483,US,approved,0,0,0,0
tx_9692,card_903,370000,Amex,credit,DE,m_76,6011,MX,291.33,USD,False,2025-11-17 13:51:20.680621,device_4868,DE,approved,15,1-20,0,0
tx_9693,card_208,400100,Visa,debit,CA,m_145,5411,US,96.26,USD,False,2025-10-26 19:51:11.680621,device_859,DE,approved,20,1-20,0,0
tx_9694,card_840,400000,Visa,credit,DE,m_59,5732,GB,175.26,USD,True,2025-11-19 20:08:12.680621,device_2556,DE,approved,0,0,0,0
tx_9695,card_172,510000,Mastercard,credit,GB,m_18,5732,DE,410.84,USD,False,2025-11-24 07:06:57.680621,device_684,GB,approved,15,1-20,0,0
tx_9696,card_620,370000,Amex,credit,US,m_229,6011,CA,96.11,USD,False,2025-11-27 14:28:46.680621,device_4713,US,approved,15,1-20,0,0
tx_9697,card_22,400000,Visa,credit,US,m_215,4816,US,78.6,USD,False,2025-10-22 14:54:31.680621,device_2145,US,approved,0,0,0,0
tx_9698,card_802,510000,Mastercard,credit,DE,m_154,4814,GB,271.75,USD,False,2025-10-17 17:31:14.680621,device_2665,DE,approved,15,1-20,0,0
tx_9699,card_435,400000,Visa,credit,MX,m_224,5999,DE,204.75,USD,False,2025-10-23 10:36:36.680621,device_3179,CA,approved,35,21-40,0,0
tx_9700,card_860,510000,Mastercard,credit,AU,m_13,5732,FR,735.1,USD,True,2025-11-04 09:52:48.680621,device_4198,AU,approved,15,1-20,0,0
tx_9701,card_1120,370000,Amex,credit,US,m_224,5999,DE,203.11,USD,True,2025-11-20 16:38:00.680621,device_1699,US,approved,0,0,0,0
tx_9702,card_253,370000,Amex,credit,BR,m_6,5968,GB,64.26,USD,False,2025-10-31 02:30:10.680621,device_1686,BR,approved,15,1-20,0,0
tx_9703,card_85,400000,Visa,credit,AU,m_105,4814,BR,120.56,USD,True,2025-10-23 17:21:43.680621,device_2799,AU,approved,15,1-20,0,0
tx_9704,card_665,520000,Mastercard,debit,GB,m_182,4816,US,168.91,USD,False,2025-12-06 14:57:47.680621,device_495,GB,approved,0,0,0,0
tx_9705,card_1019,510000,Mastercard,credit,BR,m_76,6011,MX,208.92,USD,False,2025-10-17 21:04:21.680621,device_4420,BR,approved,0,0,0,0
tx_9706,card_918,520000,Mastercard,debit,MX,m_81,4816,DE,13.39,USD,False,2025-11-21 07:53:14.680621,device_1981,MX,approved,15,1-20,0,0
tx_9707,card_294,520000,Mastercard,debit,GB,m_149,4816,BR,65.59,USD,False,2025-12-02 10:57:40.680621,device_168,GB,approved,15,1-20,0,0
tx_9708,card_960,400100,Visa,debit,DE,m_118,5411,CA,96.04,USD,True,2025-11-27 00:31:15.680621,device_3567,DE,approved,15,1-20,0,0
tx_9709,card_558,520000,Mastercard,debit,MX,m_158,4814,BR,19.36,USD,True,2025-11-08 23:14:00.680621,device_2350,MX,approved,15,1-20,0,0
tx_9710,card_1143,530000,Mastercard,prepaid,BR,m_248,5968,CA,251.83,USD,False,2025-11-12 15:50:39.680621,device_3066,BR,approved,0,0,0,0
tx_9711,card_683,510000,Mastercard,credit,DE,m_250,7995,BR,576.56,USD,False,2025-11-08 03:13:35.680621,device_1920,DE,approved,40,21-40,0,0
tx_9712,card_1183,400000,Visa,credit,GB,m_186,6011,BR,293.71,USD,True,2025-10-31 20:15:05.680621,device_4463,GB,approved,15,1-20,0,0
tx_9713,card_491,400000,Visa,credit,GB,m_93,5968,AU,82.49,USD,False,2025-11-17 01:26:54.680621,device_3702,GB,approved,0,0,0,0
tx_9714,card_504,400000,Visa,credit,GB,m_89,6051,FR,870.16,USD,False,2025-10-15 10:25:30.680621,device_569,GB,approved,40,21-40,0,0
tx_9715,card_626,400000,Visa,credit,AU,m_90,6011,CA,19.54,USD,False,2025-11-20 02:54:42.680621,device_1585,AU,approved,15,1-20,0,0
tx_9716,card_1098,400100,Visa,debit,US,m_103,5968,DE,84.4,USD,False,2025-11-16 16:56:17.680621,device_1240,US,approved,15,1-20,0,0
tx_9717,card_514,510000,Mastercard,credit,US,m_104,7995,CA,351.41,USD,False,2025-10-09 02:17:07.680621,device_4643,US,approved,15,1-20,0,0
tx_9718,card_956,530000,Mastercard,prepaid,US,m_178,7995,GB,625.46,USD,False,2025-11-12 08:38:48.680621,device_111,US,approved,25,21-40,0,0
tx_9719,card_1020,520000,Mastercard,debit,BR,m_16,5999,BR,250.23,USD,True,2025-11-10 16:07:23.680621,device_2987,BR,approved,15,1-20,0,0
tx_9720,card_791,510000,Mastercard,credit,GB,m_212,4814,AU,299.75,USD,False,2025-11-26 20:23:00.680621,device_1005,GB,approved,0,0,0,0
tx_9721,card_592,370000,Amex,credit,US,m_160,5732,CA,279.05,USD,False,2025-11-08 02:03:04.680621,device_2594,US,approved,0,0,0,0
tx_9722,card_995,520000,Mastercard,debit,AU,m_65,6011,GB,114.52,USD,True,2025-11-03 23:02:17.680621,device_1632,AU,approved,15,1-20,0,0
tx_9723,card_763,400100,Visa,debit,US,m_79,6051,GB,704.18,USD,False,2025-11-20 14:02:51.680621,device_80,US,approved,25,21-40,0,0
tx_9724,card_306,400100,Visa,debit,AU,m_115,7995,DE,470.14,USD,False,2025-10-25 01:16:05.680621,device_2344,AU,approved,0,0,0,0
tx_9725,card_462,400000,Visa,credit,MX,m_175,5999,AU,114.01,USD,True,2025-10-22 13:21:35.680621,device_4463,MX,approved,15,1-20,0,0
tx_9726,card_501,400000,Visa,credit,MX,m_88,7995,US,910.68,USD,False,2025-10-11 12:23:38.680621,device_3249,MX,approved,25,21-40,0,0
tx_9727,card_705,400100,Visa,debit,FR,m_92,5411,MX,53.82,USD,False,2025-12-04 00:46:50.680621,device_1989,FR,approved,0,0,0,0
tx_9728,card_1192,400100,Visa,debit,BR,m_70,6051,DE,195.01,USD,False,2025-11-03 20:32:04.680621,device_2730,BR,approved,0,0,0,0
tx_9729,card_567,400000,Visa,credit,CA,m_232,5732,MX,100.22,USD,False,2025-11-04 14:36:20.680621,device_454,MX,approved,35,21-40,0,0
tx_9730,card_403,370000,Amex,credit,MX,m_12,5999,CA,143.33,USD,False,2025-11-28 09:29:34.680621,device_3801,MX,approved,15,1-20,0,0
tx_9731,card_533,400100,Visa,debit,CA,m_215,4816,US,170.79,USD,False,2025-10-19 00:24:22.680621,device_4481,CA,approved,0,0,0,0
tx_9732,card_915,520000,Mastercard,debit,AU,m_20,6051,AU,26.95,USD,False,2025-10-26 14:34:03.680621,device_2677,AU,approved,0,0,0,0
tx_9733,card_510,510000,Mastercard,credit,BR,m_26,5732,CA,156.27,USD,False,2025-10-26 07:19:16.680621,device_2019,BR,approved,15,1-20,0,0
tx_9734,card_956,530000,Mastercard,prepaid,US,m_36,5411,AU,25.59,USD,False,2025-11-30 15:23:55.680621,device_4457,US,approved,15,1-20,0,0
tx_9735,card_871,530000,Mastercard,prepaid,FR,m_13,5732,FR,467.89,USD,False,2025-11-24 04:53:51.680621,device_1676,FR,approved,15,1-20,0,0
tx_9736,card_472,510000,Mastercard,credit,US,m_124,5968,AU,149.75,USD,False,2025-11-08 15:14:19.680621,device_4502,US,approved,0,0,0,0
tx_9737,card_343,520000,Mastercard,debit,CA,m_202,5999,DE,57.22,USD,False,2025-11-29 00:28:02.680621,device_99,CA,approved,0,0,0,0
tx_9738,card_690,370000,Amex,credit,AU,m_30,7995,MX,952.68,USD,False,2025-11-10 04:18:29.680621,device_3364,AU,approved,25,21-40,0,0
tx_9739,card_1049,530000,Mastercard,prepaid,GB,m_66,6011,BR,256.91,USD,True,2025-10-11 13:35:09.680621,device_3401,GB,approved,0,0,0,0
tx_9740,card_1153,400100,Visa,debit,BR,m_66,6011,BR,210.07,USD,True,2025-11-27 19:47:05.680621,device_3923,BR,approved,15,1-20,0,0
tx_9741,card_78,400000,Visa,credit,FR,m_64,7995,BR,850.5,USD,False,2025-11-29 11:14:11.680621,device_4993,FR,declined,35,21-40,1,1
tx_9742,card_103,510000,Mastercard,credit,MX,m_92,5411,MX,114.72,USD,True,2025-11-21 03:53:23.680621,device_4003,MX,approved,0,0,0,0
tx_9743,card_491,400000,Visa,credit,GB,m_74,5411,MX,8.76,USD,False,2025-10-11 21:50:16.680621,device_930,GB,approved,0,0,0,0
tx_9744,card_26,520000,Mastercard,debit,DE,m_9,6051,BR,70.96,USD,False,2025-11-18 16:31:20.680621,device_90,DE,approved,0,0,0,0
tx_9745,card_787,400000,Visa,credit,AU,m_238,7995,FR,463.16,USD,False,2025-12-04 16:53:40.680621,device_4629,AU,approved,15,1-20,0,0
tx_9746,card_75,370000,Amex,credit,DE,m_132,6011,FR,99.28,USD,True,2025-10-09 22:34:28.680621,device_4131,DE,approved,15,1-20,0,0
tx_9747,card_323,510000,Mastercard,credit,FR,m_188,5968,CA,23.55,USD,False,2025-10-30 02:20:26.680621,device_3459,FR,approved,0,0,0,0
tx_9748,card_470,510000,Mastercard,credit,DE,m_27,4814,AU,165.16,USD,False,2025-11-04 08:43:59.680621,device_589,DE,declined,0,0,0,0
tx_9749,card_1148,530000,Mastercard,prepaid,BR,m_195,4816,CA,181.91,USD,False,2025-10-20 10:01:44.680621,device_1097,BR,approved,15,1-20,0,0
tx_9750,card_1171,530000,Mastercard,prepaid,BR,m_90,6011,CA,185.3,USD,False,2025-11-19 00:44:26.680621,device_248,BR,approved,15,1-20,0,0
tx_9751,card_110,400100,Visa,debit,BR,m_143,5732,GB,741.59,USD,False,2025-12-03 10:18:41.680621,device_2637,BR,approved,25,21-40,0,0
tx_9752,card_76,520000,Mastercard,debit,AU,m_5,5968,FR,209.12,USD,False,2025-12-01 01:49:12.680621,device_2791,AU,approved,0,0,0,0
tx_9753,card_1065,520000,Mastercard,debit,US,m_232,5732,MX,245.7,USD,False,2025-12-01 23:04:39.680621,device_4167,US,declined,0,0,0,0
tx_9754,card_359,520000,Mastercard,debit,MX,m_153,4814,BR,151.91,USD,True,2025-11-06 23:14:13.680621,device_77,MX,approved,0,0,0,0
tx_9755,card_53,370000,Amex,credit,US,m_140,6011,CA,105.86,USD,False,2025-10-28 13:15:53.680621,device_341,US,approved,0,0,0,0
tx_9756,card_66,400000,Visa,credit,CA,m_2,6051,DE,504.78,USD,False,2025-12-03 13:34:52.680621,device_1904,CA,approved,25,21-40,0,0
tx_9757,card_617,520000,Mastercard,debit,FR,m_151,5732,AU,89.2,USD,False,2025-12-04 05:09:31.680621,device_217,FR,approved,0,0,0,0
tx_9758,card_164,370000,Amex,credit,FR,m_244,5968,CA,99.57,USD,False,2025-11-06 03:04:35.680621,device_2641,FR,approved,15,1-20,0,0
tx_9759,card_1079,520000,Mastercard,debit,CA,m_107,4814,GB,16.73,USD,True,2025-12-02 16:02:06.680621,device_4861,CA,approved,0,0,0,0
tx_9760,card_636,510000,Mastercard,credit,AU,m_113,6051,CA,39.81,USD,False,2025-11-23 15:24:21.680621,device_807,AU,approved,0,0,0,0
tx_9761,card_783,510000,Mastercard,credit,MX,m_70,6051,DE,807.51,USD,False,2025-11-23 17:27:51.680621,device_1322,MX,approved,25,21-40,0,0
tx_9762,card_913,400000,Visa,credit,CA,m_195,4816,CA,278.99,USD,False,2025-11-22 08:59:50.680621,device_903,CA,approved,15,1-20,0,0
tx_9763,card_443,520000,Mastercard,debit,CA,m_28,5968,AU,28.32,USD,False,2025-11-09 21:20:44.680621,device_4306,CA,approved,15,1-20,0,0
tx_9764,card_213,400100,Visa,debit,US,m_85,6051,CA,110.13,USD,False,2025-11-11 19:15:02.680621,device_1257,US,approved,0,0,0,0
tx_9765,card_638,400100,Visa,debit,CA,m_250,7995,BR,45.3,USD,False,2025-11-07 10:39:21.680621,device_3717,CA,approved,0,0,0,0
tx_9766,card_525,370000,Amex,credit,US,m_194,4816,US,108.63,USD,False,2025-10-25 05:32:46.680621,device_586,US,approved,0,0,0,0
tx_9767,card_555,520000,Mastercard,debit,BR,m_132,6011,FR,288.87,USD,False,2025-11-15 07:10:39.680621,device_751,BR,approved,15,1-20,0,0
tx_9768,card_361,510000,Mastercard,credit,US,m_207,5968,CA,260.47,USD,False,2025-10-13 19:48:07.680621,device_2694,US,approved,0,0,0,0
tx_9769,card_1064,400000,Visa,credit,DE,m_110,6011,MX,52.5,USD,True,2025-11-10 01:22:59.680621,device_1405,DE,approved,15,1-20,0,0
tx_9770,card_251,520000,Mastercard,debit,US,m_69,7995,GB,77.65,USD,False,2025-11-22 05:26:03.680621,device_2499,US,approved,0,0,0,0
tx_9771,card_501,400000,Visa,credit,MX,m_73,5411,AU,24.72,USD,True,2025-10-30 22:26:26.680621,device_80,MX,approved,0,0,0,0
tx_9772,card_215,520000,Mastercard,debit,CA,m_107,4814,GB,203.88,USD,False,2025-11-16 06:54:57.680621,device_2843,CA,approved,0,0,0,0
tx_9773,card_452,400100,Visa,debit,GB,m_56,5732,AU,717.35,USD,True,2025-10-10 02:32:53.680621,device_2368,GB,approved,0,0,0,0
tx_9774,card_800,520000,Mastercard,debit,CA,m_230,6051,DE,513.54,USD,False,2025-11-02 08:30:11.680621,device_1283,CA,approved,25,21-40,0,0
tx_9775,card_827,520000,Mastercard,debit,CA,m_207,5968,CA,200.25,USD,False,2025-10-15 06:24:27.680621,device_1648,CA,approved,0,0,0,0
tx_9776,card_12,370000,Amex,credit,BR,m_172,5732,FR,680.22,USD,True,2025-12-06 16:52:29.680621,device_1942,BR,approved,0,0,0,0
tx_9777,card_509,520000,Mastercard,debit,MX,m_199,5732,US,456.92,USD,False,2025-11-30 08:44:51.680621,device_3627,MX,approved,0,0,0,0
tx_9778,card_1077,510000,Mastercard,credit,DE,m_157,5999,FR,298.6,USD,True,2025-11-05 20:23:42.680621,device_2268,DE,approved,15,1-20,0,0
tx_9779,card_1042,530000,Mastercard,prepaid,FR,m_68,7995,GB,241.86,USD,False,2025-10-09 20:36:57.680621,device_1032,FR,approved,15,1-20,0,0
tx_9780,card_1168,510000,Mastercard,credit,BR,m_28,5968,AU,81.06,USD,False,2025-11-19 06:08:33.680621,device_2798,BR,approved,0,0,0,0
tx_9781,card_824,530000,Mastercard,prepaid,CA,m_178,7995,GB,393.51,USD,False,2025-10-19 00:42:16.680621,device_3852,CA,approved,15,1-20,0,0
tx_9782,card_665,520000,Mastercard,debit,GB,m_220,4814,US,239.69,USD,False,2025-12-02 23:08:02.680621,device_4054,GB,approved,15,1-20,0,0
tx_9783,card_1118,400100,Visa,debit,DE,m_95,5732,FR,124.71,USD,False,2025-11-27 09:45:49.680621,device_136,DE,approved,15,1-20,0,0
tx_9784,card_1134,520000,Mastercard,debit,CA,m_156,4814,MX,201.61,USD,True,2025-11-11 03:35:18.680621,device_500,CA,approved,0,0,0,0
tx_9785,card_817,400100,Visa,debit,GB,m_136,5968,CA,148.73,USD,False,2025-11-20 18:50:05.680621,device_2850,GB,approved,15,1-20,0,0
